fecha,cod_ine,ccaa,total,date,cum_confirmed_cases,adm1_name,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local,travel_ban_intl,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_esp_1,p_esp_2,p_esp_3
"2020-03-03",1,"Andalucía",13,"2020-03-03",13,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,03mar2020,2,3,2020,3,"Andalucía",0,2.564949,,,,0,0,0
"2020-03-04",1,"Andalucía",13,"2020-03-04",13,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,04mar2020,3,3,2020,4,"Andalucía",0,2.564949,0,,,0,0,0
"2020-03-05",1,"Andalucía",12,"2020-03-05",12,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,05mar2020,4,3,2020,5,"Andalucía",0,2.484907,,,,0,0,0
"2020-03-06",1,"Andalucía",21,"2020-03-06",21,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,06mar2020,5,3,2020,6,"Andalucía",0,3.044523,.5596159,,,0,0,0
"2020-03-07",1,"Andalucía",27,"2020-03-07",27,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,07mar2020,6,3,2020,7,"Andalucía",0,3.295837,.2513144,,,0,0,0
"2020-03-08",1,"Andalucía",35,"2020-03-08",35,"Andalucía",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,08mar2020,0,3,2020,8,"Andalucía",0,3.555348,.2595112,,,0,0,0
"2020-03-09",1,"Andalucía",54,"2020-03-09",54,"Andalucía",3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,0,0,1,0,09mar2020,1,3,2020,9,"Andalucía",0,3.988984,.433636,,,1,0,0
"2020-03-10",1,"Andalucía",71,"2020-03-10",71,"Andalucía",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,10mar2020,2,3,2020,10,"Andalucía",0,4.26268,.2736959,,,1,1,0
"2020-03-11",1,"Andalucía",90,"2020-03-11",90,"Andalucía",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,11mar2020,3,3,2020,11,"Andalucía",0,4.49981,.2371297,,,1,1,0
"2020-03-12",1,"Andalucía",115,"2020-03-12",115,"Andalucía",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,12mar2020,4,3,2020,12,"Andalucía",0,4.744932,.2451224,,,1,1,0
"2020-03-13",1,"Andalucía",219,"2020-03-13",219,"Andalucía",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,13mar2020,5,3,2020,13,"Andalucía",0,5.389072,.6441398,,,1,1,0
"2020-03-14",1,"Andalucía",269,"2020-03-14",269,"Andalucía",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,14mar2020,6,3,2020,14,"Andalucía",0,5.594711,.2056394,,,1,1,1
"2020-03-15",1,"Andalucía",437,"2020-03-15",437,"Andalucía",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,15mar2020,0,3,2020,15,"Andalucía",0,6.079933,.4852219,,,1,1,1
"2020-03-16",1,"Andalucía",554,"2020-03-16",554,"Andalucía",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,16mar2020,1,3,2020,16,"Andalucía",0,6.317165,.2372317,,,1,1,1
"2020-03-17",1,"Andalucía",683,"2020-03-17",683,"Andalucía",3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,17mar2020,2,3,2020,17,"Andalucía",0,6.526495,.2093301,,,1,1,1
"2020-03-18",1,"Andalucía",859,"2020-03-18",859,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,18mar2020,3,3,2020,18,"Andalucía",0,6.755769,.2292738,,,1,1,1
"2020-03-19",1,"Andalucía",1008,"2020-03-19",1008,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,19mar2020,4,3,2020,19,"Andalucía",0,6.915723,.1599545,,,1,1,1
"2020-03-20",1,"Andalucía",1287,"2020-03-20",1287,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,20mar2020,5,3,2020,20,"Andalucía",0,7.160069,.2443457,,,1,1,1
"2020-03-21",1,"Andalucía",1515,"2020-03-21",1515,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,21mar2020,6,3,2020,21,"Andalucía",0,7.323171,.1631017,,,1,1,1
"2020-03-22",1,"Andalucía",1725,"2020-03-22",1725,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Andalucía",0,7.452982,.1298118,,,1,1,1
"2020-03-23",1,"Andalucía",1961,"2020-03-23",1961,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Andalucía",0,7.58121,.1282272,,,1,1,1
"2020-03-24",1,"Andalucía",2471,"2020-03-24",2471,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Andalucía",0,7.812378,.2311687,,,1,1,1
"2020-03-25",1,"Andalucía",3010,"2020-03-25",3010,"Andalucía",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Andalucía",0,8.009695,.1973166,,,1,1,1
"2020-03-03",2,"Aragón",0,"2020-03-03",,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,03mar2020,2,3,2020,3,"Aragón",0,,,,,0,0,0
"2020-03-04",2,"Aragón",0,"2020-03-04",,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,04mar2020,3,3,2020,4,"Aragón",0,,,,,0,0,0
"2020-03-05",2,"Aragón",1,"2020-03-05",,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,05mar2020,4,3,2020,5,"Aragón",0,,,,,0,0,0
"2020-03-06",2,"Aragón",6,"2020-03-06",,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,06mar2020,5,3,2020,6,"Aragón",0,,,,,0,0,0
"2020-03-07",2,"Aragón",11,"2020-03-07",11,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,07mar2020,6,3,2020,7,"Aragón",0,2.397895,,,,0,0,0
"2020-03-08",2,"Aragón",13,"2020-03-08",13,"Aragón",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,08mar2020,0,3,2020,8,"Aragón",0,2.564949,.1670539,,,0,0,0
"2020-03-09",2,"Aragón",13,"2020-03-09",13,"Aragón",3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,0,0,1,0,09mar2020,1,3,2020,9,"Aragón",0,2.564949,0,,,1,0,0
"2020-03-10",2,"Aragón",38,"2020-03-10",38,"Aragón",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,10mar2020,2,3,2020,10,"Aragón",0,3.637586,1.072637,,,1,1,0
"2020-03-11",2,"Aragón",45,"2020-03-11",45,"Aragón",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,11mar2020,3,3,2020,11,"Aragón",0,3.806663,.1690764,,,1,1,0
"2020-03-12",2,"Aragón",64,"2020-03-12",64,"Aragón",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,12mar2020,4,3,2020,12,"Aragón",0,4.158883,.3522205,,,1,1,0
"2020-03-13",2,"Aragón",80,"2020-03-13",80,"Aragón",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,13mar2020,5,3,2020,13,"Aragón",0,4.382027,.2231436,,,1,1,0
"2020-03-14",2,"Aragón",80,"2020-03-14",80,"Aragón",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,14mar2020,6,3,2020,14,"Aragón",0,4.382027,0,,,1,1,1
"2020-03-15",2,"Aragón",147,"2020-03-15",147,"Aragón",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,15mar2020,0,3,2020,15,"Aragón",0,4.990433,.6084061,,,1,1,1
"2020-03-16",2,"Aragón",174,"2020-03-16",174,"Aragón",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,16mar2020,1,3,2020,16,"Aragón",0,5.159055,.1686225,,,1,1,1
"2020-03-17",2,"Aragón",207,"2020-03-17",207,"Aragón",3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,17mar2020,2,3,2020,17,"Aragón",0,5.332719,.1736636,,,1,1,1
"2020-03-18",2,"Aragón",226,"2020-03-18",226,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,18mar2020,3,3,2020,18,"Aragón",0,5.420535,.0878162,,,1,1,1
"2020-03-19",2,"Aragón",281,"2020-03-19",281,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,19mar2020,4,3,2020,19,"Aragón",0,5.638355,.2178197,,,1,1,1
"2020-03-20",2,"Aragón",360,"2020-03-20",360,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,20mar2020,5,3,2020,20,"Aragón",0,5.886104,.2477493,,,1,1,1
"2020-03-21",2,"Aragón",424,"2020-03-21",424,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,21mar2020,6,3,2020,21,"Aragón",0,6.049734,.1636295,,,1,1,1
"2020-03-22",2,"Aragón",532,"2020-03-22",532,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Aragón",0,6.276643,.2269096,,,1,1,1
"2020-03-23",2,"Aragón",638,"2020-03-23",638,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Aragón",0,6.458338,.181695,,,1,1,1
"2020-03-24",2,"Aragón",758,"2020-03-24",758,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Aragón",0,6.630683,.1723452,,,1,1,1
"2020-03-25",2,"Aragón",907,"2020-03-25",907,"Aragón",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Aragón",0,6.810143,.1794591,,,1,1,1
"2020-03-03",3,"Asturias",1,"2020-03-03",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,03mar2020,2,3,2020,3,"Asturias",0,,,,,0,0,0
"2020-03-04",3,"Asturias",2,"2020-03-04",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,04mar2020,3,3,2020,4,"Asturias",0,,,,,0,0,0
"2020-03-05",3,"Asturias",5,"2020-03-05",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,05mar2020,4,3,2020,5,"Asturias",0,,,,,0,0,0
"2020-03-06",3,"Asturias",5,"2020-03-06",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,06mar2020,5,3,2020,6,"Asturias",0,,,,,0,0,0
"2020-03-07",3,"Asturias",5,"2020-03-07",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,07mar2020,6,3,2020,7,"Asturias",0,,,,,0,0,0
"2020-03-08",3,"Asturias",7,"2020-03-08",,"Asturias",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,08mar2020,0,3,2020,8,"Asturias",0,,,,,0,0,0
"2020-03-09",3,"Asturias",7,"2020-03-09",,"Asturias",3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,0,0,1,0,09mar2020,1,3,2020,9,"Asturias",0,,,,,1,0,0
"2020-03-10",3,"Asturias",22,"2020-03-10",22,"Asturias",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,10mar2020,2,3,2020,10,"Asturias",0,3.091043,,,,1,1,0
"2020-03-11",3,"Asturias",32,"2020-03-11",32,"Asturias",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,11mar2020,3,3,2020,11,"Asturias",0,3.465736,.3746934,,,1,1,0
"2020-03-12",3,"Asturias",47,"2020-03-12",47,"Asturias",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,12mar2020,4,3,2020,12,"Asturias",0,3.850147,.3844116,,,1,1,0
"2020-03-13",3,"Asturias",67,"2020-03-13",67,"Asturias",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,13mar2020,5,3,2020,13,"Asturias",0,4.204693,.3545454,,,1,1,0
"2020-03-14",3,"Asturias",92,"2020-03-14",92,"Asturias",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,14mar2020,6,3,2020,14,"Asturias",0,4.521789,.3170958,,,1,1,1
"2020-03-15",3,"Asturias",137,"2020-03-15",137,"Asturias",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,15mar2020,0,3,2020,15,"Asturias",0,4.919981,.3981924,,,1,1,1
"2020-03-16",3,"Asturias",177,"2020-03-16",177,"Asturias",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,16mar2020,1,3,2020,16,"Asturias",0,5.17615,.2561688,,,1,1,1
"2020-03-17",3,"Asturias",193,"2020-03-17",193,"Asturias",3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,17mar2020,2,3,2020,17,"Asturias",0,5.26269,.0865402,,,1,1,1
"2020-03-18",3,"Asturias",242,"2020-03-18",242,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,18mar2020,3,3,2020,18,"Asturias",0,5.488938,.2262478,,,1,1,1
"2020-03-19",3,"Asturias",292,"2020-03-19",292,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,19mar2020,4,3,2020,19,"Asturias",0,5.676754,.1878161,,,1,1,1
"2020-03-20",3,"Asturias",344,"2020-03-20",344,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,20mar2020,5,3,2020,20,"Asturias",0,5.840641,.1638875,,,1,1,1
"2020-03-21",3,"Asturias",486,"2020-03-21",486,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,21mar2020,6,3,2020,21,"Asturias",0,6.186209,.3455672,,,1,1,1
"2020-03-22",3,"Asturias",545,"2020-03-22",545,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Asturias",0,6.300786,.1145773,,,1,1,1
"2020-03-23",3,"Asturias",594,"2020-03-23",594,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Asturias",0,6.386879,.0860934,,,1,1,1
"2020-03-24",3,"Asturias",662,"2020-03-24",662,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Asturias",0,6.495265,.108386,,,1,1,1
"2020-03-25",3,"Asturias",779,"2020-03-25",779,"Asturias",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Asturias",0,6.658011,.1627455,,,1,1,1
"2020-03-03",4,"Baleares",2,"2020-03-03",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,03mar2020,2,3,2020,3,"Baleares",0,,,,,0,0,0
"2020-03-04",4,"Baleares",5,"2020-03-04",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,04mar2020,3,3,2020,4,"Baleares",0,,,,,0,0,0
"2020-03-05",4,"Baleares",6,"2020-03-05",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,05mar2020,4,3,2020,5,"Baleares",0,,,,,0,0,0
"2020-03-06",4,"Baleares",6,"2020-03-06",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,06mar2020,5,3,2020,6,"Baleares",0,,,,,0,0,0
"2020-03-07",4,"Baleares",6,"2020-03-07",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,07mar2020,6,3,2020,7,"Baleares",0,,,,,0,0,0
"2020-03-08",4,"Baleares",8,"2020-03-08",,"Baleares",0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,08mar2020,0,3,2020,8,"Baleares",0,,,,,0,0,0
"2020-03-09",4,"Baleares",11,"2020-03-09",11,"Baleares",3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,0,0,1,0,09mar2020,1,3,2020,9,"Baleares",0,2.397895,,,,1,0,0
"2020-03-10",4,"Baleares",13,"2020-03-10",13,"Baleares",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,10mar2020,2,3,2020,10,"Baleares",0,2.564949,.1670539,,,1,1,0
"2020-03-11",4,"Baleares",16,"2020-03-11",16,"Baleares",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,11mar2020,3,3,2020,11,"Baleares",0,2.772589,.2076395,,,1,1,0
"2020-03-12",4,"Baleares",22,"2020-03-12",22,"Baleares",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,12mar2020,4,3,2020,12,"Baleares",0,3.091043,.3184538,,,1,1,0
"2020-03-13",4,"Baleares",30,"2020-03-13",30,"Baleares",3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,0,0,1,1,13mar2020,5,3,2020,13,"Baleares",0,3.401197,.3101549,,,1,1,0
"2020-03-14",4,"Baleares",28,"2020-03-14",28,"Baleares",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,14mar2020,6,3,2020,14,"Baleares",0,3.332205,,,,1,1,1
"2020-03-15",4,"Baleares",28,"2020-03-15",28,"Baleares",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,15mar2020,0,3,2020,15,"Baleares",0,3.332205,0,,,1,1,1
"2020-03-16",4,"Baleares",73,"2020-03-16",73,"Baleares",3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,1,1,1,16mar2020,1,3,2020,16,"Baleares",0,4.29046,.9582551,,,1,1,1
"2020-03-17",4,"Baleares",92,"2020-03-17",92,"Baleares",3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,1,1,1,17mar2020,2,3,2020,17,"Baleares",0,4.521789,.231329,,,1,1,1
"2020-03-18",4,"Baleares",112,"2020-03-18",112,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,18mar2020,3,3,2020,18,"Baleares",0,4.718499,.1967101,,,1,1,1
"2020-03-19",4,"Baleares",169,"2020-03-19",169,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,19mar2020,4,3,2020,19,"Baleares",0,5.129899,.4113998,,,1,1,1
"2020-03-20",4,"Baleares",203,"2020-03-20",203,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,20mar2020,5,3,2020,20,"Baleares",0,5.313206,.1833076,,,1,1,1
"2020-03-21",4,"Baleares",246,"2020-03-21",246,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,21mar2020,6,3,2020,21,"Baleares",0,5.505332,.1921253,,,1,1,1
"2020-03-22",4,"Baleares",331,"2020-03-22",331,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Baleares",0,5.802118,.2967868,,,1,1,1
"2020-03-23",4,"Baleares",400,"2020-03-23",400,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Baleares",0,5.991465,.1893463,,,1,1,1
"2020-03-24",4,"Baleares",478,"2020-03-24",478,"Baleares",3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Baleares",0,6.169611,.1781459,,,1,1,1
